match id,team1_avg_runs_last_5,team2_avg_runs_last_5,team1_bowler_economy_last_5,team2_bowler_economy_last_5,team1_wickets_last_5,team2_wickets_last_5,team1_boundaries_last_5,team2_boundaries_last_5,toss_win_impact,home_ground_advantage,team1_experience,team2_experience
8587914,,,,,0,0,0.0,0.0,1,0,14.545454545454545,13.666666666666666
8710421,,,,,0,0,0.0,0.0,0,0,7.090909090909091,1.4545454545454546
8710435,,,,,0,0,0.0,0.0,0,0,5.090909090909091,0.6363636363636364
8710442,,,,,0,0,0.0,0.0,1,0,5.545454545454546,3.5454545454545454
8710449,,,,,0,0,0.0,0.0,0,0,0.2727272727272727,8.909090909090908
8710456,,,,,0,0,0.0,0.0,1,0,0.8181818181818182,3.090909090909091
8710463,,,,,0,0,0.0,0.0,1,0,1.4545454545454546,4.818181818181818
8710470,,,,,0,0,0.0,0.0,0,0,2.090909090909091,5.2727272727272725
8710477,,,,,0,0,0.0,0.0,0,0,8.363636363636363,1.0909090909090908
8587886,,,,,0,0,0.0,0.0,0,0,19.818181818181817,16.0
8710484,,,,,0,0,0.0,0.0,0,0,6.090909090909091,3.5454545454545454
8710505,,,,,0,0,0.0,0.0,1,0,10.454545454545455,6.454545454545454
8710512,,,,,0,0,0.0,0.0,0,0,12.727272727272727,4.0
8710519,,,,,0,0,0.0,0.0,1,0,4.545454545454546,2.272727272727273
8710526,,,,,0,0,0.0,0.0,1,0,1.0,0.9090909090909091
8710533,,,,,0,0,0.0,0.0,1,0,1.1818181818181819,1.5454545454545454
8710540,,,,,0,0,0.0,0.0,0,0,0.9090909090909091,0.7272727272727273
8710547,,,,,0,0,0.0,0.0,1,0,1.2727272727272727,0.5454545454545454
8638097,,,,,0,0,0.0,0.0,0,0,8.090909090909092,9.272727272727273
8710498,,,,,0,0,0.0,0.0,0,0,2.909090909090909,1.3636363636363635
8710610,,,,,0,0,0.0,0.0,1,0,1.4545454545454546,5.2727272727272725
8710603,,,,,0,0,0.0,0.0,0,0,1.8181818181818181,5.363636363636363
8710596,,,,,0,0,0.0,0.0,1,0,1.0909090909090908,2.090909090909091
8710589,,,,,0,0,0.0,0.0,1,0,5.545454545454546,0.2727272727272727
8710582,,,,,0,0,0.0,0.0,0,0,3.5454545454545454,3.090909090909091
8588068,,,,,0,0,0.0,0.0,0,0,29.727272727272727,17.181818181818183
8638104,,,,,0,0,0.0,0.0,0,0,15.916666666666666,9.272727272727273
8710568,,,,,0,0,0.0,0.0,1,0,2.4545454545454546,7.090909090909091
8710561,,,,,0,0,0.0,0.0,0,0,1.4545454545454546,5.090909090909091
8710554,,,,,0,0,0.0,0.0,1,0,0.9090909090909091,3.272727272727273
8710575,,,,,0,0,0.0,0.0,0,0,0.5454545454545454,8.909090909090908
8710617,,,,,0,0,0.0,0.0,1,0,1.3636363636363635,4.363636363636363
8710624,,,,,0,0,0.0,0.0,0,0,2.909090909090909,6.090909090909091
8710631,,,,,0,0,0.0,0.0,0,0,3.5454545454545454,0.5454545454545454
8710638,,,,,0,0,0.0,0.0,1,0,12.727272727272727,2.272727272727273
8710680,,,,,0,0,0.0,0.0,1,0,0.8181818181818182,1.3636363636363635
8710645,,,,,0,0,0.0,0.0,1,0,6.454545454545454,4.545454545454546
8710652,,,,,0,0,0.0,0.0,1,0,10.454545454545455,4.0
8710659,,,,,0,0,0.0,0.0,1,0,1.2727272727272727,0.9090909090909091
8710666,,,,,0,0,0.0,0.0,0,0,0.5454545454545454,1.0
8588061,,,,,0,0,0.0,0.0,0,0,14.545454545454545,17.818181818181817
8710673,,,,,0,0,0.0,0.0,1,0,1.5454545454545454,0.7272727272727273
8638111,,,,,0,0,0.0,0.0,1,0,13.0,12.545454545454545
8638118,,,,,0,0,0.0,0.0,1,0,3.727272727272727,4.7272727272727275
8710743,,,,,0,0,0.0,0.0,0,0,5.363636363636363,1.9090909090909092
8587893,,,,,0,0,0.0,0.0,1,0,25.636363636363637,28.272727272727273
8710722,,,,,0,0,0.0,0.0,1,0,3.090909090909091,8.909090909090908
8710729,,,,,0,0,0.0,0.0,0,0,1.8181818181818181,5.2727272727272725
8710687,,,,,0,0,0.0,0.0,1,0,1.6363636363636365,2.727272727272727
8710708,,,,,0,0,0.0,0.0,0,0,3.5454545454545454,0.18181818181818182
8710694,,,,,0,0,0.0,0.0,0,0,7.090909090909091,0.8181818181818182
8710778,,,,,0,0,0.0,0.0,0,0,8.454545454545455,2.272727272727273
8710785,,,,,0,0,0.0,0.0,0,0,4.545454545454546,12.363636363636363
8710750,,,,,0,0,0.0,0.0,1,0,6.090909090909091,0.5454545454545454
8710799,,,,,0,0,0.0,0.0,1,0,0.7272727272727273,1.0
8710771,,,,,0,0,0.0,0.0,0,0,4.0,6.454545454545454
8710764,,,,,0,0,0.0,0.0,1,0,4.636363636363637,2.909090909090909
8710806,,,,,0,0,0.0,0.0,1,0,1.5454545454545454,0.9090909090909091
8710813,,,,,0,0,0.0,0.0,0,0,1.2727272727272727,0.9090909090909091
8587879,,,,,0,0,0.0,0.0,0,0,29.727272727272727,13.666666666666666
8588096,,,,,0,0,0.0,0.0,0,0,18.09090909090909,12.545454545454545
8588026,,,,,0,0,0.0,0.0,1,0,16.0,14.916666666666666
8638125,,,,,0,0,0.0,0.0,1,0,9.272727272727273,13.272727272727273
8588173,,,,,0,0,0.0,0.0,0,0,23.181818181818183,17.90909090909091
8587851,,,,,0,0,0.0,0.0,1,0,30.90909090909091,31.181818181818183
8638132,,,,,0,0,0.0,0.0,0,0,13.272727272727273,4.7272727272727275
8587949,,,,,0,0,0.0,0.0,1,0,16.09090909090909,12.545454545454545
8587956,,,,,0,0,0.0,0.0,0,0,30.90909090909091,13.909090909090908
8587802,,,,,0,0,0.0,0.0,0,0,30.636363636363637,19.09090909090909
8587942,,,,,0,0,0.0,0.0,1,0,16.0,21.75
8638139,,,,,0,0,0.0,0.0,1,0,3.727272727272727,13.272727272727273
8638146,,,,,0,0,0.0,0.0,1,0,9.272727272727273,13.272727272727273
8587865,,,,,0,0,0.0,0.0,1,0,16.181818181818183,23.727272727272727
8710827,,,,,0,0,0.0,0.0,1,0,2.090909090909091,8.909090909090908
8710820,,,,,0,0,0.0,0.0,1,0,4.818181818181818,7.090909090909091
8588047,,,,,0,0,0.0,0.0,0,0,14.916666666666666,30.90909090909091
8588033,,,,,0,0,0.0,0.0,0,0,12.545454545454545,28.583333333333332
8588019,,,,,0,0,0.0,0.0,1,0,13.909090909090908,17.166666666666668
8710834,,,,,0,0,0.0,0.0,1,0,4.0,1.8181818181818181
8710855,,,,,0,0,0.0,0.0,0,0,1.8181818181818181,7.090909090909091
8638153,,,,,0,0,0.0,0.0,1,0,13.272727272727273,15.272727272727273
8710848,,,,,0,0,0.0,0.0,0,0,3.3636363636363638,8.909090909090908
8588194,,,,,0,0,0.0,0.0,0,0,15.833333333333334,14.916666666666666
8638160,,,,,0,0,0.0,0.0,1,0,3.727272727272727,9.272727272727273
8588201,,,,,0,0,0.0,0.0,0,0,30.90909090909091,18.727272727272727
8710862,,,,,0,0,0.0,0.0,1,0,1.8181818181818181,8.909090909090908
8588208,,,,,0,0,0.0,0.0,1,0,25.818181818181817,14.916666666666666
8638167,,,,,0,0,0.0,0.0,0,0,4.7272727272727275,12.818181818181818
8638174,,,,,0,0,0.0,0.0,1,0,10.636363636363637,3.727272727272727
8588215,,,,,0,0,0.0,0.0,0,0,27.0,14.916666666666666
8638181,,,,,0,0,0.0,0.0,0,0,4.7272727272727275,9.272727272727273
8638188,,,,,0,0,0.0,0.0,1,0,13.0,3.727272727272727
8588187,,,,,0,0,0.0,0.0,0,0,18.727272727272727,27.0
8638195,,,,,0,0,0.0,0.0,1,0,17.181818181818183,10.636363636363637
8701146,,,,,0,0,0.0,0.0,0,0,17.636363636363637,17.0
8638202,,,,,0,0,0.0,0.0,0,0,4.7272727272727275,9.181818181818182
8701153,,,,,0,0,0.0,0.0,1,0,17.636363636363637,17.818181818181817
8638209,,,,,0,0,0.0,0.0,1,0,9.181818181818182,17.181818181818183
8701160,,,,,0,0,0.0,0.0,1,0,17.818181818181817,17.363636363636363
8647722,,,,,0,0,0.0,0.0,0,0,4.454545454545454,11.272727272727273
8647666,,,,,0,0,0.0,0.0,1,0,12.727272727272727,7.545454545454546
8647680,,,,,0,0,0.0,0.0,0,0,4.454545454545454,12.727272727272727
8729090,,,,,0,0,0.0,0.0,1,0,22.363636363636363,29.818181818181817
8647708,,,,,0,0,0.0,0.0,0,0,6.636363636363637,11.363636363636363
8647673,,,,,0,0,0.0,0.0,1,0,11.181818181818182,7.545454545454546
8729097,,,,,0,0,0.0,0.0,1,0,20.90909090909091,21.272727272727273
8729104,,,,,0,0,0.0,0.0,1,0,30.181818181818183,32.81818181818182
8729111,,,,,0,0,0.0,0.0,1,0,19.727272727272727,22.0
8637810,,,,,0,0,0.0,0.0,0,0,28.0,27.181818181818183
8647631,,,,,0,0,0.0,0.0,0,0,7.181818181818182,4.454545454545454
8647701,,,,,0,0,0.0,0.0,1,0,10.181818181818182,13.090909090909092
8729118,,,,,0,0,0.0,0.0,1,0,30.454545454545453,20.0
8647645,,,,,0,0,0.0,0.0,0,0,6.636363636363637,6.0
8647659,,,,,0,0,0.0,0.0,0,0,3.8181818181818183,10.181818181818182
8729125,,,,,0,0,0.0,0.0,1,0,29.818181818181817,32.81818181818182
8647624,,,,,0,0,0.0,0.0,1,0,7.2727272727272725,13.090909090909092
8647638,,,,,0,0,0.0,0.0,1,0,10.454545454545455,10.181818181818182
8637817,,,,,0,0,0.0,0.0,0,0,28.0,27.181818181818183
8647694,,,,,0,0,0.0,0.0,0,0,7.2727272727272725,3.727272727272727
8729139,,,,,0,0,0.0,0.0,1,0,17.0,20.0
8647652,,,,,0,0,0.0,0.0,1,0,11.727272727272727,10.636363636363637
8729132,,,,,0,0,0.0,0.0,1,0,20.90909090909091,30.454545454545453
8647715,,,,,0,0,0.0,0.0,0,0,7.545454545454546,9.727272727272727
8753835,,,,,0,0,0.0,0.0,0,0,6.7272727272727275,10.727272727272727
8729153,,,,,0,0,0.0,0.0,1,0,34.81818181818182,20.09090909090909
8729146,,,,,0,0,0.0,0.0,1,0,30.454545454545453,29.818181818181817
8753842,,,,,0,0,0.0,0.0,0,0,11.727272727272727,10.727272727272727
8729160,,,,,0,0,0.0,0.0,1,0,29.818181818181817,20.90909090909091
8729167,,,,,0,0,0.0,0.0,1,0,18.0,27.818181818181817
8729181,,,,,0,0,0.0,0.0,0,0,20.363636363636363,27.363636363636363
8637824,,,,,0,0,0.0,0.0,0,0,23.90909090909091,27.181818181818183
8729174,,,,,0,0,0.0,0.0,1,0,22.09090909090909,30.0
8764475,,,,,0,0,0.0,0.0,1,0,11.090909090909092,21.272727272727273
8764482,,,,,0,0,0.0,0.0,1,0,11.090909090909092,21.272727272727273
8637831,,,,,0,0,0.0,0.0,1,0,23.90909090909091,28.0
8764489,,,,,0,0,0.0,0.0,0,0,11.090909090909092,23.272727272727273
8637838,,,,,0,0,0.0,0.0,0,0,23.90909090909091,27.363636363636363
8703729,,,,,0,0,0.0,0.0,1,0,19.181818181818183,27.363636363636363
8703736,,,,,0,0,0.0,0.0,1,0,28.0,18.636363636363637
8703743,,,,,0,0,0.0,0.0,1,0,18.09090909090909,27.363636363636363
8764419,,,,,0,0,0.0,0.0,0,0,20.363636363636363,6.545454545454546
8703750,,,,,0,0,0.0,0.0,0,0,18.636363636363637,27.363636363636363
8764426,,,,,0,0,0.0,0.0,1,0,20.363636363636363,6.545454545454546
8764433,,,,,0,0,0.0,0.0,1,0,20.454545454545453,6.545454545454546
8703757,,,,,0,0,0.0,0.0,0,0,17.636363636363637,27.363636363636363
8637866,,,,,0,0,0.0,0.0,1,0,24.363636363636363,8.818181818181818
8637873,,,,,0,0,0.0,0.0,0,0,24.818181818181817,8.454545454545455
8637880,,,,,0,0,0.0,0.0,0,0,24.90909090909091,8.454545454545455
8778419,,,,,0,0,0.0,0.0,1,0,25.454545454545453,18.90909090909091
8778426,,,,,0,0,0.0,0.0,1,0,26.727272727272727,24.454545454545453
8761038,,,,,0,0,0.0,0.0,0,0,15.272727272727273,18.363636363636363
8778433,,,,,0,0,0.0,0.0,0,0,27.272727272727273,24.636363636363637
8778440,,,,,0,0,0.0,0.0,0,0,21.272727272727273,19.818181818181817
8761045,,,,,0,0,0.0,0.0,0,0,17.90909090909091,15.272727272727273
8778447,,,,,0,0,0.0,0.0,0,0,24.545454545454547,27.272727272727273
8778454,,,,,0,0,0.0,0.0,0,0,20.09090909090909,24.90909090909091
8761052,,,,,0,0,0.0,0.0,1,0,15.636363636363637,19.09090909090909
8778461,,,,,0,0,0.0,0.0,1,0,22.454545454545453,25.363636363636363
8778468,,,,,0,0,0.0,0.0,1,0,21.272727272727273,26.727272727272727
8761059,,,,,0,0,0.0,0.0,1,0,16.727272727272727,19.09090909090909
8778475,,,,,0,0,0.0,0.0,1,0,24.90909090909091,23.636363636363637
8778482,,,,,0,0,0.0,0.0,1,0,17.09090909090909,27.272727272727273
8778489,,,,,0,0,0.0,0.0,1,0,21.545454545454547,19.181818181818183
8778496,,,,,0,0,0.0,0.0,0,0,26.727272727272727,25.363636363636363
8778503,,,,,0,0,0.0,0.0,0,0,23.545454545454547,21.363636363636363
8778517,,,,,0,0,0.0,0.0,0,0,24.727272727272727,26.09090909090909
8778510,,,,,0,0,0.0,0.0,0,0,23.90909090909091,22.727272727272727
8800294,,,,,0,0,0.0,0.0,0,0,17.90909090909091,4.7272727272727275
8778524,,,,,0,0,0.0,0.0,1,0,24.545454545454547,17.454545454545453
8800301,,,,,0,0,0.0,0.0,0,0,4.090909090909091,16.727272727272727
8778531,,,,,0,0,0.0,0.0,1,0,23.545454545454547,24.545454545454547
8778538,,,,,0,0,0.0,0.0,1,0,26.0,25.272727272727273
8800308,,,,,0,0,0.0,0.0,1,0,16.09090909090909,4.7272727272727275
8778545,,,,,0,0,0.0,0.0,1,0,24.363636363636363,19.545454545454547
8778559,,,,,0,0,0.0,0.0,1,0,27.0,26.0
8778566,,,,,0,0,0.0,0.0,0,0,21.454545454545453,21.636363636363637
8778573,,,,,0,0,0.0,0.0,0,0,20.727272727272727,24.727272727272727
8778587,,,,,0,0,0.0,0.0,1,0,26.0,22.181818181818183
8778580,,,,,0,0,0.0,0.0,1,0,25.272727272727273,23.90909090909091
8778594,,,,,0,0,0.0,0.0,0,0,23.727272727272727,21.272727272727273
8778601,,,,,0,0,0.0,0.0,1,0,24.727272727272727,29.363636363636363
8778608,,,,,0,0,0.0,0.0,0,0,24.636363636363637,23.90909090909091
8778615,,,,,0,0,0.0,0.0,1,0,23.727272727272727,22.181818181818183
8751665,,,,,0,0,0.0,0.0,0,0,10.090909090909092,17.272727272727273
8729202,,,,,0,0,0.0,0.0,1,0,22.0,24.09090909090909
8751672,,,,,0,0,0.0,0.0,0,0,11.090909090909092,24.545454545454547
8751686,,,,,0,0,0.0,0.0,1,0,12.909090909090908,11.454545454545455
8751693,,,,,0,0,0.0,0.0,1,0,13.272727272727273,22.09090909090909
8751700,,,,,0,0,0.0,0.0,1,0,24.545454545454547,11.0
8751707,,,,,0,0,0.0,0.0,0,0,18.727272727272727,18.90909090909091
8751714,,,,,0,0,0.0,0.0,1,0,13.727272727272727,6.7272727272727275
8729188,,,,,0,0,0.0,0.0,0,0,25.818181818181817,23.272727272727273
8729195,,,,,0,0,0.0,0.0,0,0,24.09090909090909,26.09090909090909
8751728,,,,,0,0,0.0,0.0,0,0,10.090909090909092,18.90909090909091
8751721,,,,,0,0,0.0,0.0,1,0,13.090909090909092,25.181818181818183
8751749,,,,,0,0,0.0,0.0,1,0,12.909090909090908,18.727272727272727
8751742,,,,,0,0,0.0,0.0,0,0,17.363636363636363,11.454545454545455
8729209,,,,,0,0,0.0,0.0,1,0,23.25,21.818181818181817
8751763,,,,,0,0,0.0,0.0,0,0,13.272727272727273,18.0
8751770,,,,,0,0,0.0,0.0,0,0,10.545454545454545,11.0
8751735,,,,,0,0,0.0,0.0,0,0,6.7272727272727275,22.09090909090909
8751756,,,,,0,0,0.0,0.0,0,0,16.09090909090909,9.545454545454545
8729223,,,,,0,0,0.0,0.0,0,0,26.09090909090909,16.5
8751777,,,,,0,0,0.0,0.0,0,0,17.363636363636363,25.272727272727273
8751784,,,,,0,0,0.0,0.0,1,0,11.818181818181818,13.090909090909092
8751819,,,,,0,0,0.0,0.0,0,0,11.0,6.0
8729216,,,,,0,0,0.0,0.0,1,0,21.545454545454547,24.09090909090909
8751812,,,,,0,0,0.0,0.0,0,0,10.545454545454545,13.0
8751805,,,,,0,0,0.0,0.0,1,0,15.909090909090908,9.545454545454545
8751798,,,,,0,0,0.0,0.0,1,0,11.363636363636363,6.7272727272727275
8729230,,,,,0,0,0.0,0.0,1,0,26.09090909090909,22.363636363636363
8751791,,,,,0,0,0.0,0.0,0,0,24.545454545454547,16.09090909090909
8729237,,,,,0,0,0.0,0.0,1,0,23.454545454545453,21.90909090909091
8751826,,,,,0,0,0.0,0.0,1,0,6.7272727272727275,18.727272727272727
8751833,,,,,0,0,0.0,0.0,1,0,21.90909090909091,11.0
8751840,,,,,0,0,0.0,0.0,1,0,17.90909090909091,6.0
8751847,,,,,0,0,0.0,0.0,1,0,17.363636363636363,18.636363636363637
8751854,,,,,0,0,0.0,0.0,1,0,11.454545454545455,25.272727272727273
8751861,,,,,0,0,0.0,0.0,0,0,12.545454545454545,15.636363636363637
8751868,,,,,0,0,0.0,0.0,1,0,13.0,9.0
8751875,,,,,0,0,0.0,0.0,0,0,10.909090909090908,24.545454545454547
8729244,,,,,0,0,0.0,0.0,0,0,10.363636363636363,24.09090909090909
8729251,,,,,0,0,0.0,0.0,1,0,21.818181818181817,17.181818181818183
8751889,,,,,0,0,0.0,0.0,1,0,15.636363636363637,6.636363636363637
8751882,,,,,0,0,0.0,0.0,0,0,21.181818181818183,16.09090909090909
8751896,,,,,0,0,0.0,0.0,0,0,12.181818181818182,11.0
8729258,,,,,0,0,0.0,0.0,0,0,19.727272727272727,10.727272727272727
8751903,,,,,0,0,0.0,0.0,0,0,24.545454545454547,6.7272727272727275
8751924,,,,,0,0,0.0,0.0,0,0,13.909090909090908,10.909090909090908
8729265,,,,,0,0,0.0,0.0,0,0,23.636363636363637,14.090909090909092
8751917,,,,,0,0,0.0,0.0,1,0,18.0,14.454545454545455
8729272,,,,,0,0,0.0,0.0,1,0,21.90909090909091,24.09090909090909
8729279,,,,,0,0,0.0,0.0,0,0,19.727272727272727,24.09090909090909
8751959,,,,,0,0,0.0,0.0,1,0,6.454545454545454,18.0
8816758,,,,,0,0,0.0,0.0,1,0,1.0,4.7272727272727275
8816765,,,,,0,0,0.0,0.0,1,0,4.363636363636363,2.8181818181818183
8751980,,,,,0,0,0.0,0.0,0,0,18.272727272727273,10.909090909090908
8729293,,,,,0,0,0.0,0.0,1,0,18.90909090909091,17.181818181818183
8729286,,,,,0,0,0.0,0.0,1,0,21.727272727272727,11.0
8816772,,,,,0,0,0.0,0.0,0,0,4.363636363636363,4.7272727272727275
8816779,,,,,0,0,0.0,0.0,0,0,2.8181818181818183,1.0
8752001,,,,,0,0,0.0,0.0,0,0,11.454545454545455,12.0
8816786,,,,,0,0,0.0,0.0,1,0,4.7272727272727275,2.8181818181818183
8752029,,,,,0,0,0.0,0.0,1,0,11.0,13.909090909090908
8816793,,,,,0,0,0.0,0.0,0,0,1.0,4.363636363636363
8752008,,,,,0,0,0.0,0.0,0,0,15.272727272727273,10.909090909090908
8752015,,,,,0,0,0.0,0.0,1,0,7.7272727272727275,12.545454545454545
8752036,,,,,0,0,0.0,0.0,1,0,8.272727272727273,12.0
8729307,,,,,0,0,0.0,0.0,1,0,21.09090909090909,14.090909090909092
8729300,,,,,0,0,0.0,0.0,1,0,19.727272727272727,21.90909090909091
8752057,,,,,0,0,0.0,0.0,0,0,11.0,10.909090909090908
8729314,,,,,0,0,0.0,0.0,1,0,25.0,16.90909090909091
8752064,,,,,0,0,0.0,0.0,1,0,8.818181818181818,18.272727272727273
8752043,,,,,0,0,0.0,0.0,1,0,11.454545454545455,14.454545454545455
8752071,,,,,0,0,0.0,0.0,1,0,11.545454545454545,8.818181818181818
8744455,,,,,0,0,0.0,0.0,0,0,10.363636363636363,28.818181818181817
8752078,,,,,0,0,0.0,0.0,0,0,7.7272727272727275,13.636363636363637
8752085,,,,,0,0,0.0,0.0,1,0,10.181818181818182,12.090909090909092
8729321,,,,,0,0,0.0,0.0,0,0,19.727272727272727,16.727272727272727
8752099,,,,,0,0,0.0,0.0,1,0,14.454545454545455,12.0
8752106,,,,,0,0,0.0,0.0,0,0,13.727272727272727,6.7272727272727275
8744462,,,,,0,0,0.0,0.0,0,0,11.090909090909092,33.09090909090909
8752092,,,,,0,0,0.0,0.0,1,0,12.090909090909092,10.909090909090908
8816800,,,,,0,0,0.0,0.0,0,0,2.8181818181818183,8.272727272727273
8752113,,,,,0,0,0.0,0.0,1,0,14.454545454545455,11.454545454545455
8752120,,,,,0,0,0.0,0.0,0,0,7.7272727272727275,8.818181818181818
8752127,,,,,0,0,0.0,0.0,0,0,13.727272727272727,21.727272727272727
8752134,,,,,0,0,0.0,0.0,0,0,11.454545454545455,12.0
8816807,,,,,0,0,0.0,0.0,1,0,4.7272727272727275,1.0
8752141,,,,,0,0,0.0,0.0,0,0,17.545454545454547,17.818181818181817
8752148,,,,,0,0,0.0,0.0,0,0,15.818181818181818,13.818181818181818
8752162,,,,,0,0,0.0,0.0,1,0,11.0,11.545454545454545
8816814,,,,,0,0,0.0,0.0,1,0,1.0,2.8181818181818183
8816821,,,,,0,0,0.0,0.0,0,0,4.7272727272727275,8.0
8752169,,,,,0,0,0.0,0.0,0,0,7.7272727272727275,12.090909090909092
8752176,,,,,0,0,0.0,0.0,1,0,11.090909090909092,13.818181818181818
8752183,,,,,0,0,0.0,0.0,0,0,18.272727272727273,15.818181818181818
8744469,,,,,0,0,0.0,0.0,0,0,34.18181818181818,10.636363636363637
8842070,,,,,0,0,0.0,0.0,1,0,22.181818181818183,26.09090909090909
8816828,,,,,0,0,0.0,0.0,0,0,4.7272727272727275,2.8181818181818183
8816835,,,,,0,0,0.0,0.0,0,0,8.0,1.0
8752190,,,,,0,0,0.0,0.0,1,0,11.0,8.818181818181818
8752197,,,,,0,0,0.0,0.0,0,0,5.7272727272727275,13.636363636363637
8842077,,,,,0,0,0.0,0.0,0,0,22.181818181818183,26.09090909090909
8752218,,,,,0,0,0.0,0.0,1,0,13.0,17.181818181818183
8842084,,,,,0,0,0.0,0.0,0,0,22.727272727272727,26.818181818181817
8752225,,,,,0,0,0.0,0.0,0,0,5.7272727272727275,11.454545454545455
8752239,,,,,0,0,0.0,0.0,1,0,17.181818181818183,12.0
